TILEID,NIGHT,FIBER,IMAGING_FLUX_R,IMAGING_FIBERFLUX_R,SPECTRO_FLUX_R,SPECTRO_FIBERFLUX_R
1750,20210514,3851,0.9773972630500793,0.7586224675178528,0.8838180451470656,0.6973324376210346
1750,20210514,3852,0.3219916522502899,0.25073176622390747,0.2992178874379856,0.23608291318857058
1750,20210514,3853,7.03602409362793,2.417387008666992,3.2548707977097155,2.435632742811011
1750,20210514,3854,0.6888882517814636,0.5363096594810486,0.8328293664393804,0.657102370120671
1750,20210514,3855,0.3523654639720917,0.2743909955024719,0.26889941898895225,0.2121616415822833
1750,20210514,3856,1.58974289894104,1.2381051778793335,1.712787683630874,1.3513894823847592
1750,20210514,3857,0.24026192724704742,0.18679460883140564,0.323577781458143,0.25530286957047477
1750,20210514,3858,3.3869922161102295,2.634345531463623,3.3485158543277906,2.641979009064626
1750,20210514,3860,2.17358660697937,1.2303613424301147,1.6639972781448815,1.2819901866738346
1750,20210514,3861,0.2554786205291748,0.19874267280101776,0.1748228865051361,0.13793525745255236
1750,20210514,3862,1.0004576444625854,0.2802359163761139,0.4711379955635034,0.3460645416378166
1750,20210514,3863,0.6283002495765686,0.4880736768245697,0.6106451738065474,0.4817990421333658
1750,20210514,3864,0.531419038772583,0.278958797454834,0.41484083781527453,0.3192484640370644
1750,20210514,3866,0.5095670819282532,0.34831908345222473,0.32067158065355345,0.251159906340911
1750,20210514,3867,0.3429794907569885,0.2662022113800049,0.3963089192797346,0.3126877373117105
1750,20210514,3868,2.38765549659729,0.8748434782028198,1.1575496814424224,0.8389691978141418
1750,20210514,3869,0.34792494773864746,0.22322343289852142,0.17463060173593642,0.13599587362863305
1750,20210514,3871,1.1310032606124878,0.8810577392578125,1.0645455989019181,0.839926477533613
1750,20210514,3873,0.36953020095825195,0.2877998352050781,0.2661411903644561,0.20998539919755582
1750,20210514,3875,0.5029414296150208,0.29211941361427307,0.3949448180763064,0.30432770617895594
1750,20210514,3876,0.6312588453292847,0.4915885627269745,0.5261743105456226,0.4151515310204961
1750,20210514,3877,2.7691259384155273,1.1203933954238892,1.5534863978096707,1.1632047795393503
1750,20210514,3878,0.6182629466056824,0.48116379976272583,0.5538044749072544,0.4369517307018236
1750,20210514,3879,2.272675037384033,1.7695738077163696,2.34712148014658,1.8518788478356512
1750,20210514,3880,1.1664692163467407,0.6405061483383179,0.9519806044540371,0.7360360945991751
1750,20210514,3881,7.966280460357666,2.887462615966797,3.9098144499673295,2.9156018101673973
1750,20210514,3882,2.7474284172058105,1.6455663442611694,2.228363441034865,1.7319694648740198
1750,20210514,3883,0.6058693528175354,0.3438499867916107,0.47168238491378667,0.3619942788261672
1750,20210514,3886,7.306581020355225,0.0,6.79049522173149,5.357700729946145
1750,20210514,3887,0.8672837018966675,0.6753559112548828,1.3179103423621867,1.0398312601237651
1750,20210514,3888,1.2643574476242065,0.9829301238059998,1.2933960182419408,1.0204894583928912
1750,20210514,3889,0.5242775082588196,0.27834904193878174,0.290865736185203,0.2258091183615958
1750,20210514,3891,0.9579988121986389,0.7451581954956055,1.1051296021278354,0.871947256078862
1750,20210514,3892,3.0086450576782227,2.046231746673584,2.798754024125135,2.1886806394527114
1750,20210514,3893,9.163261413574219,7.123453617095947,7.7509201336181555,6.115475985424722
1750,20210514,3894,3.5533344745635986,1.1894748210906982,1.6123982589378505,1.204659280957879
1750,20210514,3895,0.7275717854499817,0.5667953491210938,0.8147617671036254,0.6428470342447603
1750,20210514,3896,0.7822949886322021,0.3144783675670624,0.49331219736588744,0.373362227031383
1750,20210514,3897,67.85235595703125,52.728302001953125,67.4221633673914,53.196086896871805
1750,20210514,3898,2.00128173828125,1.0208088159561157,1.6525474190149898,1.2704333452377468
1750,20210514,3899,1.176904320716858,0.9164011478424072,1.3819455344097467,1.0903550266492898
1750,20210514,3902,0.8844273090362549,0.517953097820282,0.8025668180573136,0.6148160713913093
1750,20210514,3903,0.45571368932724,0.35458052158355713,0.37639782419227946,0.2969778832877084
1750,20210514,3904,0.46400004625320435,0.2867681384086609,0.4041173136435209,0.3123823993719248
1750,20210514,3905,0.84476238489151,0.6572855114936829,1.076143354250787,0.8490771065038707
1750,20210514,3906,5.807365894317627,2.181648015975952,3.353790703769681,2.431950799391313
1750,20210514,3907,0.5319843888282776,0.3160441815853119,0.4498451656921117,0.3406882897692001
1750,20210514,3908,0.6589123606681824,0.5124663710594177,0.7939684380993252,0.6264410976603674
1750,20210514,3909,1.065199375152588,0.8294473886489868,1.1550709203618965,0.9113509561655362
