expid,mjd,fiber,wavelength,emission_line_coeff,continuum_coeff,x,y,xsig,ysig
55290,58922.22551521,10,5651.498798036515,-0.002808577548213842,-0.002197048794557399,198.96127113395036,3553.9044874623164,1.063662347481224,1.2167409220724714
55291,58922.22645958,10,5651.498798036515,-0.0026541926592373866,-0.0028776679874276123,198.96788414804905,3553.8899596771216,1.0619372724889589,1.218007348441018
55292,58922.22727953,10,5651.498798036515,-0.0037925034026972115,-0.0032976019088041264,198.95618273154076,3553.907411560404,1.0593915871293937,1.2138881453176653
55293,58922.22810238,10,5651.498798036515,-0.004165698401571771,-0.0025402023771867732,198.9510193837696,3553.9161802476774,1.0601896501863006,1.2112742956269749
55492,58923.56230229,10,5651.498798036515,-0.000944790582187105,-0.0013108586544935408,198.85516327664558,3553.870543984299,1.0623711188876621,1.2179715560204314
55493,58923.5631267,10,5651.498798036515,-0.0019823898054092126,-0.0017349061046421088,198.85616790289052,3553.895770798172,1.0624438703259809,1.2164502296735182
55494,58923.56395585,10,5651.498798036515,-0.0016356448822818503,-0.0020066410479095964,198.84298558655425,3553.878667237792,1.0609746092179555,1.2184038530898267
55495,58923.5649465,10,5651.498798036515,-0.0037001982436265513,-0.0030493232443840057,198.83848595307413,3553.8903495472487,1.0593828318030716,1.21239043162191
55496,58923.56577204,10,5651.498798036515,-0.0031278410554641534,-0.0029956605494938504,198.8461630035654,3553.8905650935435,1.0592661352999653,1.2142046161123048
55519,58923.58502585,10,5651.498798036515,-0.0025061715809736596,-0.002655363508009989,198.85610061416415,3553.9108780088463,1.059170384047919,1.2149006300005933
55520,58923.58588517,10,5651.498798036515,-0.0022527531076083074,-0.0025965414667512565,198.86649706415457,3553.9068859606996,1.0589331183226307,1.218039157954621
55521,58923.58670971,10,5651.498798036515,-0.003011930963960796,-0.0029368184470447423,198.85350672895984,3553.9058173710737,1.0581732615747834,1.2157115193004493
55522,58923.58755218,10,5651.498798036515,-0.004347379953653974,-0.003863969027130043,198.81959349387566,3553.895949543604,1.058900012512321,1.213908377066712
55523,58923.58837298,10,5651.498798036515,-0.003590422826674655,-0.0020439583369969982,198.84942921260412,3553.893260507718,1.0612069065817071,1.212411628599673
55705,58924.54365178,10,5651.498798036515,-0.008236024456478752,-0.008364837945022074,198.70020149373372,3553.9084024443364,1.0627601334725187,1.2153373717832014
55706,58924.54449413,10,5651.498798036515,-0.008736915151337565,-0.00910211481081502,198.69117476421965,3553.903629901224,1.0627237922636208,1.218535825735716
