WAVE,SKY,CSKY
7560.000000000009,-36.69950115012203,149.38954286833632
7560.800000000009,88.0610261708046,62.41283828608869
7561.6000000000095,33.622234708207735,46.62912606282267
7562.40000000001,47.55928132994217,56.36505330236988
7563.20000000001,77.34606593692996,45.75421658232285
7564.00000000001,19.72406026509535,46.90431359568663
7564.80000000001,71.03766678210378,50.00834436313545
7565.60000000001,39.719342946686076,50.15075489263921
7566.400000000011,48.332806371162214,47.88380210431852
7567.200000000011,60.45388746812465,47.4622382250565
7568.000000000011,-0.34218923325585193,64.10370546117883
7568.800000000011,188.45985117122825,100.31465902074194
7569.600000000011,82.66988788893016,100.14626732954385
7570.4000000000115,52.53459154191838,74.91620163678898
7571.200000000012,129.66631374070954,59.171786670993335
7572.000000000012,-264.23179862155985,180.19998238266345
7572.800000000012,1109.7100584397817,725.2332431225059
7573.600000000012,1829.8759992078596,946.9607749464992
7574.400000000012,-303.77146792501,331.8786313389275
7575.200000000013,281.58584965347063,143.7790919457076
7576.000000000013,110.35198413787568,115.63684771375826
7576.800000000013,41.23155849534253,76.29910365607356
7577.600000000013,76.15727607258827,53.355665642220956
7578.400000000013,21.712769318274614,49.27910965630945
7579.2000000000135,69.88405797201477,49.37086776473247
7580.000000000014,36.83898694913996,49.23919226587199
7580.800000000014,52.46114807567674,49.21687688745754
7581.600000000014,60.88830015651442,46.0135244058119
7582.400000000014,4.78447127376306,45.67090237595115
7583.200000000014,107.08883692279394,51.59457177110353
7584.000000000015,3.1900340459080994,48.895704802910444
7584.800000000015,64.56331485543002,51.00853118438939
7585.600000000015,86.77195390550128,54.18301644360563
7586.400000000015,-84.19431288835095,117.27983066021747
7587.200000000015,528.3633523315319,350.3687764106367
7588.0000000000155,744.167251565946,401.66570004651317
7588.800000000016,-122.8101692125179,144.62004899312447
7589.600000000016,148.60769711351085,61.374961787288704
7590.400000000016,-20.625409534227398,53.44673786837647
7591.200000000016,125.56743241084402,69.83512468742587
7592.000000000016,42.824430757354776,63.86780919104838
7592.800000000017,54.46338002093748,60.5224543250423
7593.600000000017,84.65863688487661,58.18063112450761
7594.400000000017,13.533578754724086,52.814209713143285
7595.200000000017,98.28835749502502,49.103303408822825
7596.000000000017,-4.376011973656099,32.52977662805773
7596.8000000000175,46.705705754771905,32.624959035608214
7597.600000000018,24.541396581079017,28.18787974648526
7598.400000000018,9.024276818012858,61.36570103100181
7599.200000000018,71.82232968987599,245.31472466788205
7600.000000000018,1153.4137981005513,501.18131911206825
7600.800000000018,-9.128801670919277,218.09131348672108
7601.600000000019,35.388063128740455,48.38700613253939
7602.400000000019,19.64913180951767,22.396022775055883
7603.200000000019,16.006160625020243,22.340932974851697
7604.000000000019,27.088986301790804,18.945370605922403
7604.800000000019,10.343631838058238,19.449457174375784
7605.6000000000195,28.688985086115167,21.290224749341355
7606.40000000002,16.377095716194315,22.421674016546824
7607.20000000002,31.069596409422545,23.63126328741089
7608.00000000002,14.384545315746085,22.751157755477376
7608.80000000002,32.714837437893,24.52767144424389
7609.60000000002,13.552440095066622,28.148244071425882
7610.400000000021,54.08696547413483,33.15622092096393
7611.200000000021,15.354742482727323,33.73419563653112
7612.000000000021,42.43616772864042,41.60444803919081
7612.800000000021,69.98112260702115,46.232108354409064
7613.600000000021,15.236506358656976,39.94290262978852
7614.4000000000215,49.008396586669036,44.596819084498435
7615.200000000022,58.86172280847578,51.790710707413794
7616.000000000022,61.06699540897944,53.062022701684704
7616.800000000022,20.97403616771998,45.13705948210996
7617.600000000022,87.7301196485009,50.59965861647133
7618.400000000022,-95.92765912506508,139.43297521712753
7619.200000000023,667.2417797802356,416.2937949277425
7620.000000000023,826.4517337778342,471.124087987273
7620.800000000023,-118.57927691362498,187.99910538029852
7621.600000000023,200.28164410953164,91.82378039127957
7622.400000000023,-4.123546158165323,81.9101193179991
7623.2000000000235,115.60921376082874,116.39484978286002
7624.000000000024,240.16227014563097,134.52775647399557
7624.800000000024,18.623321311053374,85.0894671894551
7625.600000000024,63.14084698342022,48.27261067944348
7626.400000000024,11.454241228571963,51.67356796370039
7627.200000000024,114.60162960020983,72.79759758886608
7628.000000000025,70.05416651625998,69.11168472081273
7628.800000000025,-15.628890965833858,118.84189757354815
7629.600000000025,297.17115319080375,380.9876887094798
7630.400000000025,1337.100280076773,644.0885494855379
7631.200000000025,4.177196025394143,276.7651519406976
7632.0000000000255,104.93140824593998,78.9412622706877
7632.800000000026,-11.307332371739367,44.04549576689694
7633.600000000026,83.70349426215678,54.10331047955769
7634.400000000026,36.65786790208562,65.64799525871676
7635.200000000026,119.95487075112005,83.2426076777404
7636.000000000026,80.08532919188015,67.4852395076765
7636.800000000027,9.2170089181857,35.258313755872635
7637.600000000027,15.986557855530602,29.496720430557247
7638.400000000027,59.67446170259553,53.72307147573626
7639.200000000027,81.26426307193577,80.23917430401674
7640.000000000027,121.57650695600493,83.96498685939359
7640.8000000000275,35.01104635821402,59.02307854921068
7641.600000000028,53.65691439872965,41.796174528965636
7642.400000000028,-7.73828283671967,52.1176365866464
7643.200000000028,148.0927832593356,91.04695471869597
7644.000000000028,109.5489098003281,102.97510424570451
7644.800000000028,73.90986507498607,83.53290505322299
7645.600000000029,80.17590342871904,58.14591056085107
7646.400000000029,-6.10464848418267,42.72348631606334
7647.200000000029,75.30411070896031,60.11075886076417
7648.000000000029,86.2869795112758,83.63262945749284
7648.800000000029,111.14243867944121,91.50716088322014
7649.6000000000295,62.07348409131406,84.71733860147846
7650.40000000003,115.59612326748166,71.29910945711403
7651.20000000003,-4.892685785923229,57.06706805672162
7652.00000000003,93.59684091007341,69.41973907086931
7652.80000000003,100.03371596480447,84.38627852299078
7653.60000000003,13.142772270984862,140.48586958528128
7654.400000000031,391.0099514039786,304.32584589546985
7655.200000000031,639.6189821265207,329.2334198508084
7656.000000000031,-139.61016149877773,130.96006564189852
7656.800000000031,176.2935161491858,74.00846849280887
7657.600000000031,3.3871073125785287,78.17685983789087
7658.4000000000315,149.9633545434514,98.7970629962312
7659.200000000032,89.7260513079937,95.57466392296816
7660.000000000032,82.62325355297524,80.05895576232558
7660.800000000032,58.442638173946975,67.20126961386339
7661.600000000032,63.526558982513464,57.44595732536736
7662.400000000032,1.1478167938890347,117.34626595361354
7663.200000000033,279.8673611822557,421.5959909603339
7664.000000000033,1548.2762782954285,756.1127911817471
7664.800000000033,118.40943006738587,381.22528324055764
7665.600000000033,88.52723229319673,125.14921378771221
7666.400000000033,62.79775429954277,76.1904843738504
7667.2000000000335,68.76678662439475,74.78241340197368
7668.000000000034,79.12236240964195,83.59951365475435
7668.800000000034,111.8230066342085,95.42503362215079
7669.600000000034,94.76363992217954,93.61290683524697
7670.400000000034,68.87297096854547,91.47172414690846
7671.200000000034,133.24494505062205,91.6598641613066
7672.000000000035,45.189019697412775,78.57846641501084
7672.800000000035,80.11310197307003,79.79826176627301
7673.600000000035,89.97473146631604,100.47064863613578
7674.400000000035,156.51906376708,117.76700134763699
7675.200000000035,90.91471610755973,106.16695829609496
7676.0000000000355,90.24536569847565,93.33604993957356
7676.800000000036,95.33451026018199,90.85724349916352
7677.600000000036,78.68820596673318,88.30789680748303
7678.400000000036,109.7807513071226,82.71052306722567
7679.200000000036,24.546633599370004,79.67539779058856
7680.000000000036,149.46119720607265,94.17010289755055
7680.800000000037,60.51145643668774,96.07622877897805
7681.600000000037,117.75719210352992,103.70526983952158
7682.400000000037,92.39500955304909,130.45289036177556
7683.200000000037,228.17244728597214,164.8648682196038
7684.000000000037,154.21406847654075,150.52110878419325
7684.8000000000375,79.35326107324013,128.67393924117312
7685.600000000038,159.49342973816283,146.93091486852478
7686.400000000038,187.75938499004423,176.39928355051558
7687.200000000038,178.43464198073636,204.30852899432165
7688.000000000038,274.42355679587337,237.34237426347516
7688.800000000038,238.41340144964335,240.46579017471714
7689.600000000039,244.65508198850966,209.82335646165694
7690.400000000039,115.64744089398158,167.41216276995945
7691.200000000039,196.57882733243196,147.83504044148995
7692.000000000039,53.09738708047624,158.83759537753497
7692.800000000039,274.7405003808811,244.54574869068878
7693.6000000000395,441.10697387159456,300.40737033009856
7694.40000000004,160.52262737012757,223.07061067409703
7695.20000000004,159.53323390732305,155.9371443575693
7696.00000000004,103.9099969404962,135.5852148913865
7696.80000000004,168.2852963138623,135.5842180654051
7697.60000000004,97.27314293916017,133.5142173507252
7698.400000000041,171.7856269673609,137.40673316777173
7699.200000000041,101.16595876168795,149.54633066274738
7700.000000000041,170.49690978240693,233.6038767206769
7700.800000000041,469.13928082636374,391.49845105893564
7701.600000000041,629.4186628200235,393.3318950492549
7702.4000000000415,18.547466819681066,217.48221050827723
7703.200000000042,181.50823462936398,139.07240689526276
7704.000000000042,102.74841389329983,122.36021612307404
7704.800000000042,110.37280025345522,120.72578511950847
7705.600000000042,141.79589359212565,121.8876489310674
7706.400000000042,116.56763095614745,115.05564755769198
7707.200000000043,75.75026782826048,107.84372917201334
7708.000000000043,167.83468869016576,106.59841948798488
7708.800000000043,13.102494020169297,101.20185300824613
7709.600000000043,202.57588588830947,103.15011939628769
7710.400000000043,21.26750888712788,108.97604003527108
7711.2000000000435,138.61537396287784,122.73872155066017
7712.000000000044,248.9850975993019,147.64076141024475
7712.800000000044,-514.4150303707349,587.3155066667637
7713.600000000044,3541.881456476745,2518.821402812433
7714.400000000044,6601.418399180476,3117.02730934823
7715.200000000044,-1734.3779171946928,1089.965142831729
7716.000000000045,1303.6656232690045,755.4233807937064
7716.800000000045,1253.939239640354,1219.3557260915286
7717.600000000045,1207.2145655003937,2216.496489769429
7718.400000000045,5694.173755856907,3315.7044625354533
7719.200000000045,2140.2703415354117,2454.99193517265
7720.0000000000455,1295.4344465872246,1030.412421816092
7720.800000000046,-220.37403191483878,302.2964541686051
7721.600000000046,313.0814162116288,162.02128383713168
7722.400000000046,42.9186139357349,152.81009211507308
7723.200000000046,266.14590764897684,149.10272992890273
7724.000000000046,-34.171515468591195,227.00411580742912
7724.800000000047,569.3843901292302,442.4973526311797
7725.600000000047,1116.3196797971723,634.0616460240265
7726.400000000047,-474.81179243068163,713.5964033827557
7727.200000000047,1435.3972067183836,1029.8467537388592
7728.000000000047,1434.6552024342955,825.8495173068497
7728.8000000000475,-202.73700466585527,295.310813602926
7729.600000000048,237.23960859386744,140.00131854093615
7730.400000000048,108.49170164468552,153.62870497823067
7731.200000000048,192.06551815966841,170.18372416508336
7732.000000000048,178.121416806687,163.58125610632356
7732.800000000048,134.23777019739785,146.50197233427085
7733.600000000049,135.56331189430537,131.8998927092703
7734.400000000049,95.70511509847358,149.6413874101208
7735.200000000049,239.2897615170242,214.78942346026716
7736.000000000049,289.8479298299811,276.2236608761791
7736.800000000049,317.8166965592708,311.42585698317697
7737.6000000000495,412.07626745074907,328.70232465908197
7738.40000000005,54.1417439618573,256.20197852166206
7739.20000000005,156.97022852298144,162.29003003381968
7740.00000000005,133.3227004897003,154.20812521805485
7740.80000000005,171.2425442538094,172.9222755250382
7741.60000000005,172.46352994048672,204.70923648450048
7742.400000000051,324.31825376461376,219.26638945181307
7743.200000000051,115.27905697601413,167.76143727185203
7744.000000000051,117.62880785839559,126.63623947259879
7744.800000000051,125.53301099487058,121.25505117984481
7745.600000000051,90.44469925474061,138.92353477931982
7746.4000000000515,254.18617659472068,164.16257181921534
7747.200000000052,66.30834183498827,184.1835033592708
7748.000000000052,351.60253377297374,173.20672990598405
7748.800000000052,42.44922059493403,138.00057842396802
7749.600000000052,-135.23422795700128,193.41098587554393
7750.400000000052,1045.2674605485442,532.6770175821829
7751.200000000053,-629.3041991606802,2058.598865735855
7752.000000000053,11154.061815504816,5644.978508942146
7752.800000000053,5119.968639229607,3685.1632714106877
7753.600000000053,-1431.9162301029453,620.4398186359715
7754.400000000053,884.1039033008487,199.54892586034924
7755.2000000000535,-195.68739984511248,143.55532151084154
7756.000000000054,208.52091273989902,126.46066242634367
7756.800000000054,154.4785293208271,143.9995040464689
7757.600000000054,87.42686702203682,218.93208469048855
7758.400000000054,561.7975527808279,307.0802633126558
7759.200000000054,105.16168285285545,226.48215616715254
7760.000000000055,146.11308067981335,245.36113666409156
7760.800000000055,-77.69055590108817,950.7416667058396
7761.600000000055,5334.49720541915,2255.5541237983575
7762.400000000055,100.11625473997621,970.962428162212
7763.200000000055,119.78409043163971,222.00788774132565
7764.0000000000555,107.2933335453744,128.7479969674931
7764.800000000056,124.52775293382822,126.32617500224573
7765.600000000056,129.5642869312056,122.7557260671463
7766.400000000056,124.71329095763248,123.6868178514798
7767.200000000056,116.46218257726878,120.77231669314058
7768.000000000056,120.0919277728386,122.13631005384862
7768.800000000057,132.7878012016869,126.60495975234599
7769.600000000057,107.61359300126556,145.88869416278757
7770.400000000057,223.3686645132669,176.73028616622238
7771.200000000057,203.28659480381359,162.9419977338469
7772.000000000057,42.57719843159108,133.8884882034445
7772.8000000000575,192.29538877499417,156.29786521292098
7773.600000000058,138.48734019907758,290.42499143752633
7774.400000000058,628.4018326850602,688.6112266179032
7775.200000000058,1795.724566028941,912.2699960807022
7776.000000000058,6.277108905638476,440.75909273170197
7776.800000000058,188.5991991368629,192.16160789914736
7777.600000000059,174.60875420347642,133.15275062113344
7778.400000000059,43.03374582479431,110.15766398279959
7779.200000000059,98.66799890309518,116.60799143497113
7780.000000000059,257.04649678745227,138.08643161670398
7780.800000000059,-264.2429728056937,349.6930155413946
7781.6000000000595,1706.0060598891982,1140.628908023894
7782.40000000006,2552.0435198741407,1283.7168894152758
7783.20000000006,-595.8869468915826,378.08847464540423
7784.00000000006,487.4872862130334,153.29726921205474
7784.80000000006,-72.34997003721189,132.85018834133663
7785.60000000006,239.1215999322546,152.96771874287754
7786.400000000061,146.28198290943905,175.13069733054053
7787.200000000061,212.46812414660934,196.31349173154416
7788.000000000061,221.54107745221125,190.6306004796708
7788.800000000061,116.40348641837662,173.1870248278421
7789.600000000061,247.1669237620298,161.4986147457231
7790.4000000000615,12.246562103973893,161.74804713734102
7791.200000000062,338.6674296327838,214.95815584019698
7792.000000000062,165.74471368145157,324.37360143642906
7792.800000000062,618.3137601184574,391.1771221511822
7793.600000000062,431.406447088665,282.5403651622502
7794.400000000062,-991.3359478784768,658.0917206124561
7795.200000000063,4001.2736534297583,3037.274074468682
7796.000000000063,9465.137625275265,4313.355581394056
7796.800000000063,-1935.0990281605361,962.5967529143132
7797.600000000063,966.249274394561,200.22827145046045
7798.400000000063,-281.9257038497387,138.60904745208714
7799.2000000000635,325.8505357600274,145.30142114591237
7800.000000000064,76.09647388448944,132.57892885374886
7800.800000000064,139.5404521488985,135.51572829750555
7801.600000000064,150.5996429443988,125.93180049649403
7802.400000000064,87.83457182782145,115.922310056962
7803.200000000064,115.90742500104886,114.73382137049003
7804.000000000065,143.96525542849653,123.08350302147176
7804.800000000065,72.42215595884215,143.2383586632667
7805.600000000065,287.1143461929485,154.61963643459447
7806.400000000065,38.15631322173877,129.8544657600443
7807.200000000065,85.02858183349586,134.73325133386675
7808.0000000000655,360.0912427211351,153.9168575828714
7808.800000000066,-455.14019496206726,391.25283541428223
7809.600000000066,2124.9562082384273,1473.7143478037476
7810.400000000066,3804.5383382758346,1819.1702946883345
7811.200000000066,-898.9933290554902,516.5920764715703
7812.000000000066,646.2679015435996,191.76899714421702
7812.800000000067,-94.72810615177097,174.26889635132864
7813.600000000067,345.6009493727732,192.090440132419
7814.400000000067,106.62295231013451,176.6669431149536
7815.200000000067,192.95956383854184,181.09100066588888
7816.000000000067,183.57414302983,200.06127427530035
7816.8000000000675,263.97395082452107,220.86935139697448
7817.600000000068,201.06891856260782,199.16513626884685
7818.400000000068,154.31905887079478,157.53405559682918
7819.200000000068,119.35426940751346,138.8095532916777
7820.000000000068,112.94324315855815,191.59568760244755
7820.800000000068,343.753700806764,232.1307736580224
7821.600000000069,52.38052834064146,500.89809317841815
7822.400000000069,649.8967292327578,2582.3948389411985
7823.200000000069,13900.394479073984,5786.8256740147635
7824.000000000069,-1023.4142603045633,1772.7958914898713
7824.800000000069,526.606175104827,277.79502729591866
7825.6000000000695,-106.26233453985334,163.41912476286222
7826.40000000007,328.1296465424951,183.01846310581053
7827.20000000007,107.43001959893974,156.15455175795165
7828.00000000007,152.1442463705086,138.62465927467497
7828.80000000007,106.52742480519852,135.30553218813742
7829.60000000007,137.89705002163538,188.0348964598899
7830.400000000071,386.6042321795107,239.44589261563573
7831.200000000071,137.4423943039167,189.68836519572835
7832.000000000071,118.44694205134527,139.02593303668868
7832.800000000071,153.75374336253176,119.4226530034383
7833.600000000071,52.95941581751087,113.61605295311693
7834.4000000000715,151.09773053310377,148.58190479717533
7835.200000000072,257.1913284777665,192.19808732937486
7836.000000000072,143.2516677618262,182.66199102822318
7836.800000000072,218.0905022631421,149.22129246412763
7837.600000000072,12.543350372822939,120.4383713041405
7838.400000000072,217.81350235786806,115.40976088532538
7839.200000000073,26.32845854560613,112.5721075280081
7840.000000000073,131.3553276941377,139.4498428618109
7840.800000000073,309.8249242866413,149.54681632803394
7841.600000000073,-383.4641735343082,342.9937093010715
7842.400000000073,1798.51795366064,1321.9932878931977
7843.2000000000735,3664.510693886529,1696.0250523475556
7844.000000000074,-864.3104430145022,449.80214225362414
7844.800000000074,559.375369790042,142.73902944659824
7845.600000000074,-124.67739853974095,118.20967110088311
7846.400000000074,240.12254030810882,126.24316132381377
7847.200000000074,91.22915244117668,121.87512542482467
7848.000000000075,113.9784551344121,122.98755762041803
7848.800000000075,145.7052035726727,120.61041266922221
7849.600000000075,58.87182973191011,170.3483546644291
7850.400000000075,283.26525015794266,420.8172617673421
7851.200000000075,1311.5124663250933,757.0919962397363
7852.0000000000755,527.4392656713391,599.7639164046351
7852.800000000076,188.53006005622777,407.09716750867557
7853.600000000076,46.1116067259195,886.7652822185776
7854.400000000076,3006.6105658884967,3516.0044527614436
7855.200000000076,12885.64676165383,5723.704156881696
7856.000000000076,-1446.2391165883928,1553.9897593603434
7856.800000000077,725.3073723183139,245.53702754786417
7857.600000000077,-207.5792336968778,138.32578561448958
7858.400000000077,180.33059980297685,256.4720255146574
7859.200000000077,670.797861232213,613.0936871470799
7860.000000000077,1472.1498124313857,719.5887431457148
7860.8000000000775,-519.446635097529,586.0523423093372
7861.600000000078,946.2410504207237,1490.18371132942
7862.400000000078,5995.538637942071,2565.471731085376
7863.200000000078,-602.1032621693881,852.5953606154574
7864.000000000078,370.0142308334654,176.45115725847893
7864.800000000078,-21.148187433742166,123.71675918462151
7865.600000000079,206.53067073253985,133.30159672026153
7866.400000000079,79.43905699136175,124.79959945646539
7867.200000000079,172.36839646517157,123.59061091528754
7868.000000000079,-44.41467451115936,238.14216721433917
7868.800000000079,744.1477276623971,792.4646885054059
7869.6000000000795,2362.346521930101,1123.9552996222662
7870.40000000008,89.47172419153021,525.7125595640874
7871.20000000008,-1063.4895372435465,734.1174096667104
7872.00000000008,4717.064384598224,2495.829740027237
7872.80000000008,4430.1446856670855,2389.8405830074253
7873.60000000008,-1264.8956086129717,491.17303699413475
7874.400000000081,742.354841144548,160.23297136301682
7875.200000000081,-186.86305521534283,138.0910162155968
7876.000000000081,324.6018086527633,143.02813619967245
7876.800000000081,36.507331100899776,126.1404555902471
7877.600000000081,118.00092607201589,127.69693342347368
7878.4000000000815,239.23704712516965,138.8888022752629
7879.200000000082,-266.0551821350658,359.69732146148243
7880.000000000082,1833.4193380976476,1149.0232126650176
7880.800000000082,2387.247423693149,1269.220112126378
7881.600000000082,-540.1974725299689,507.1946037303561
7882.400000000082,150.56339133231882,633.654986821005
7883.200000000083,2723.7231640521727,1273.6158500123433
7884.000000000083,607.589185905034,810.9131798028297
7884.800000000083,-15.574386822479154,266.47839109272684
7885.600000000083,249.13035218207543,181.56614907096397
7886.400000000083,156.92869133020886,205.26616429840567
7887.2000000000835,250.0484224069913,218.2695302993908
7888.000000000084,264.274187436426,230.76549706439764
7888.800000000084,71.52495778990219,220.79632782208532
7889.600000000084,554.8634122524913,266.93098698887167
7890.400000000084,-733.0338234799,839.1350068893055
7891.200000000084,5157.992802886448,2654.7415384379865
7892.000000000085,3411.5812742107673,2252.962579150905
7892.800000000085,-700.0442239704416,591.1449367060935
7893.600000000085,597.443993962954,234.85469796225
7894.400000000085,-12.210488177853701,213.18919689988982
7895.200000000085,358.8351161430624,224.66289762656442
7896.0000000000855,138.946172580825,211.8956782776937
7896.800000000086,258.1471580188424,204.17662985340704
7897.600000000086,149.03895748220285,179.0181805396005
7898.400000000086,169.81518830319706,166.50072846309988
7899.200000000086,142.32180527317462,177.65928939957723
7900.000000000086,262.29879200721126,192.00414963533544
7900.800000000087,139.3398049808422,158.98459090671346
7901.600000000087,108.81127650636905,120.5771067361368
7902.400000000087,98.51348762542035,111.78172138860893
7903.200000000087,122.22012235862816,134.2078549424045
7904.000000000087,164.7221118120967,185.77133767480507
7904.8000000000875,344.9201534258969,209.96111036181097
7905.600000000088,48.40631371257825,158.10061493485534
7906.400000000088,165.01152759316895,147.74716985209503
7907.200000000088,167.64688986119035,172.7929027698863
7908.000000000088,218.98948309124708,187.9900848839942
7908.800000000088,149.41076332107892,179.1488062488988
7909.600000000089,229.1465626655686,143.84521638876345
7910.400000000089,-29.377699113201896,147.4089085647259
7911.200000000089,297.1667837804332,191.1276591648348
7912.000000000089,403.77207591857643,240.99553674241213
7912.800000000089,-605.497684195122,437.2201212754799
7913.6000000000895,2852.8911849608075,1072.4759490152978
7914.40000000009,-2206.363220155118,3172.201707177547
7915.20000000009,18280.130426978187,8148.243565285575
7916.00000000009,4200.898130972254,4233.219271149797
7916.80000000009,-1284.8162872620408,549.6637609136209
7917.60000000009,639.3220779615928,170.68127784264823
7918.400000000091,6.187318433811735,167.3047192850387
7919.200000000091,87.0436042166622,273.6375240128585
7920.000000000091,759.0783207478977,469.86157477403646
7920.800000000091,711.1317288369279,470.45565206699166
7921.600000000091,-1048.6157618773575,907.3986148983748
7922.4000000000915,5379.285481521115,2925.67944327163
7923.200000000092,4976.869446428796,2688.6764789935287
7924.000000000092,-1476.3710024565983,555.7683210304915
7924.800000000092,900.3783064773882,211.2740586000163
7925.600000000092,-125.83171938850707,200.68649653780076
7926.400000000092,339.9213102380087,181.65219378216415
7927.200000000093,73.54927848952444,141.10101023932
7928.000000000093,130.2257935646935,126.19437112344272
7928.800000000093,110.21986911326981,145.67266631884516
7929.600000000093,222.64740659665728,219.5184022331015
7930.400000000093,328.87089792445414,253.23413079647042
7931.2000000000935,150.31878320493084,323.9775088918244
7932.000000000094,232.0592079853259,918.8515161361355
7932.800000000094,3787.259592220978,2096.6902315090424
7933.600000000094,2017.7702390229204,1583.8384186794838
7934.400000000094,-138.1476080338234,507.57576503304506
7935.200000000094,313.5082048471751,218.93328131924494
7936.000000000095,118.05108985803328,182.9835949543123
7936.800000000095,209.03166923333131,168.5610680252663
7937.600000000095,135.50605488435622,138.69540032650784
7938.400000000095,73.47348105075889,124.44660984442248
7939.200000000095,189.30428011269737,134.1642456721813
7940.0000000000955,89.1494674765391,139.373414739756
7940.800000000096,192.6242755437131,145.785921672989
7941.600000000096,116.11301127453874,141.47728580217347
7942.400000000096,138.35466649335854,143.24260570008266
7943.200000000096,169.77773773127635,157.8018147572076
7944.000000000096,146.91299840240066,174.88459699705706
7944.800000000097,257.2722241765318,178.71079813392294
7945.600000000097,54.03142591155445,178.33286850595368
7946.400000000097,296.7375369281108,232.88451653201378
7947.200000000097,301.4018176869989,300.2568961059081
7948.000000000097,358.9375580694431,282.8177000874144
7948.8000000000975,239.59663568943697,183.6010710145596
7949.600000000098,-430.2939255539808,372.15397336605855
7950.400000000098,2083.481505560755,1432.0778201407113
7951.200000000098,3710.923367279875,1749.1482704700693
7952.000000000098,-925.879284645364,450.2228935605779
7952.800000000098,572.2936358981194,158.68336763567592
7953.600000000099,-76.42319135803314,166.78926310586274
7954.400000000099,391.0832688079513,184.36465627400972
7955.200000000099,10.173562013016063,136.12852923650559
7956.000000000099,148.84937979820882,122.45799651310679
7956.800000000099,148.1631858236804,123.20863191887443
7957.6000000000995,62.39322963530028,117.90342292995386
7958.4000000001,193.99531608742117,119.63472519993972
7959.2000000001,25.270516363365946,116.69285440828604
7960.0000000001,222.89576311561396,126.08667839670854
7960.8000000001,31.549870333335388,123.1581655205386
7961.6000000001,208.4583942214788,130.6833864251441
7962.400000000101,79.16330027515629,117.10869108974227
7963.200000000101,129.93151263251227,144.6517907763989
7964.000000000101,82.47309427934647,141.30995199991523
7964.800000000101,130.49843554283163,432.9992798170802
7965.600000000101,560.098354394346,2720.066333781249
7966.4000000001015,16457.18880647318,6628.104852178044
7967.200000000102,-1649.5207136161462,1875.594787798921
7968.000000000102,740.5359173085234,264.0186681050831
7968.800000000102,-398.8731137595095,255.2521626915201
7969.600000000102,1117.313196591218,514.2749455244308
7970.400000000102,323.6585048466179,385.8710081748532
7971.200000000103,82.0132863794782,199.85155486586928
7972.000000000103,196.15770794254934,150.39987993245117
7972.800000000103,99.01517265553753,147.29352558862442
7973.600000000103,191.58995743534405,153.49338134902226
7974.400000000103,123.35782072706627,156.4893877522152
7975.2000000001035,219.08037004429062,145.88335754296878
7976.000000000104,14.034645135836955,127.15230099496773
7976.800000000104,242.43174217015599,140.40850770289876
7977.600000000104,-3.8363670325530257,247.63765855352275
7978.400000000104,666.0123804839909,597.6956269025981
7979.200000000104,1429.7995060692376,773.2350256623114
