X,Y,R
-351.42857142857144,150.61224489795916,0.9982789006929027
-351.42857142857144,167.34693877551018,0.971075753505109
-351.42857142857144,184.0816326530612,0.9606905758225659
-351.42857142857144,200.81632653061223,0.9729873312535143
-351.42857142857144,217.55102040816325,0.8589124601904949
-351.42857142857144,234.28571428571428,0.0
-351.42857142857144,251.0204081632653,0.0
-351.42857142857144,267.7551020408163,0.0
-351.42857142857144,284.48979591836735,0.0
-351.42857142857144,301.2244897959184,0.0
-351.42857142857144,317.9591836734694,0.0
-351.42857142857144,334.6938775510204,0.0
-351.42857142857144,351.42857142857144,0.0
-351.42857142857144,368.16326530612247,0.0
-351.42857142857144,384.89795918367344,0.0
-351.42857142857144,401.63265306122446,0.0
-334.69387755102036,-401.63265306122446,0.0
-334.69387755102036,-384.8979591836735,0.0
-334.69387755102036,-368.1632653061224,0.0
-334.69387755102036,-351.42857142857144,0.0
-334.69387755102036,-334.69387755102036,0.0
-334.69387755102036,-317.9591836734694,0.0
-334.69387755102036,-301.2244897959184,0.0
-334.69387755102036,-284.48979591836735,0.0
-334.69387755102036,-267.7551020408163,0.0
-334.69387755102036,-251.0204081632653,0.8437308491568348
-334.69387755102036,-234.28571428571428,0.8843168371748028
-334.69387755102036,-217.55102040816325,0.0
-334.69387755102036,-200.81632653061226,0.0
-334.69387755102036,-184.08163265306123,0.9618903664169948
-334.69387755102036,-167.3469387755102,0.9536284722718723
-334.69387755102036,-150.6122448979592,0.9601780358645827
-334.69387755102036,-133.87755102040816,0.9710813128620903
-334.69387755102036,-117.14285714285714,1.001024694871455
-334.69387755102036,-100.40816326530611,1.0028584527598843
-334.69387755102036,-83.67346938775509,1.0123772290501913
-334.69387755102036,-66.93877551020407,1.0258152027855294
-334.69387755102036,-50.20408163265304,1.0367828963835826
-334.69387755102036,-33.46938775510202,1.0418997040261457
-334.69387755102036,-16.734693877551024,1.0548325847242355
-334.69387755102036,-2.842170943040401e-14,1.0298388275856032
-334.69387755102036,16.734693877550995,1.050022746278402
-334.69387755102036,33.46938775510202,1.0666321519600055
-334.69387755102036,50.20408163265304,1.0407540469813723
-334.69387755102036,66.93877551020407,1.0298412920566995
-334.69387755102036,83.67346938775509,1.0452101302490335
-334.69387755102036,100.40816326530614,1.0289180946153602
-334.69387755102036,117.14285714285717,1.0099091133139149
-334.69387755102036,133.87755102040813,1.0067259431384767
-334.69387755102036,150.61224489795916,1.0343251509639906
-334.69387755102036,167.34693877551018,0.9669941453978224
-334.69387755102036,184.0816326530612,0.9383097874938425
-334.69387755102036,200.81632653061223,0.9259315076746433
-334.69387755102036,217.55102040816325,0.9303847431997849
-334.69387755102036,234.28571428571428,0.9569502538653624
-334.69387755102036,251.0204081632653,0.0
-334.69387755102036,267.7551020408163,0.0
-334.69387755102036,284.48979591836735,0.0
-334.69387755102036,301.2244897959184,0.0
-334.69387755102036,317.9591836734694,0.0
-334.69387755102036,334.6938775510204,0.0
-334.69387755102036,351.42857142857144,0.0
-334.69387755102036,368.16326530612247,0.0
-334.69387755102036,384.89795918367344,0.0
-334.69387755102036,401.63265306122446,0.0
-317.9591836734694,-401.63265306122446,0.0
-317.9591836734694,-384.8979591836735,0.0
-317.9591836734694,-368.1632653061224,0.0
-317.9591836734694,-351.42857142857144,0.0
-317.9591836734694,-334.69387755102036,0.0
-317.9591836734694,-317.9591836734694,0.0
-317.9591836734694,-301.2244897959184,0.0
-317.9591836734694,-284.48979591836735,0.0
-317.9591836734694,-267.7551020408163,0.8881638037448873
-317.9591836734694,-251.0204081632653,0.9378888760540903
-317.9591836734694,-234.28571428571428,0.9621999249153022
-317.9591836734694,-217.55102040816325,0.0
-317.9591836734694,-200.81632653061226,0.970061565609885
-317.9591836734694,-184.08163265306123,0.9479660242036931
-317.9591836734694,-167.3469387755102,0.9528137908962462
-317.9591836734694,-150.6122448979592,0.9835428102452382
-317.9591836734694,-133.87755102040816,1.0029633667275326
-317.9591836734694,-117.14285714285714,0.9829399442507687
-317.9591836734694,-100.40816326530611,1.000222412301359
-317.9591836734694,-83.67346938775509,1.0050961917429024
-317.9591836734694,-66.93877551020407,1.0199975848270426
-317.9591836734694,-50.20408163265304,1.0252974380943645
-317.9591836734694,-33.46938775510202,1.0433778320816134
-317.9591836734694,-16.734693877551024,1.0520654849659095
-317.9591836734694,-2.842170943040401e-14,1.051816226993606
-317.9591836734694,16.734693877550995,1.0559425677948897
-317.9591836734694,33.46938775510202,1.0423346826741318
-317.9591836734694,50.20408163265304,1.0190389490472418
-317.9591836734694,66.93877551020407,0.9977941110018798
-317.9591836734694,83.67346938775509,1.036634869480824
-317.9591836734694,100.40816326530614,1.0295502334034956
-317.9591836734694,117.14285714285717,1.0548844169254497
-317.9591836734694,133.87755102040813,1.0298075074322315
-317.9591836734694,150.61224489795916,1.0182503656216049
-317.9591836734694,167.34693877551018,0.9971065562639869
-317.9591836734694,184.0816326530612,0.9870165637048929
-317.9591836734694,200.81632653061223,0.9777352630706913
-317.9591836734694,217.55102040816325,1.0097311308721684
-317.9591836734694,234.28571428571428,1.014580664694295
-317.9591836734694,251.0204081632653,0.0
-317.9591836734694,267.7551020408163,0.0
-317.9591836734694,284.48979591836735,0.0
-317.9591836734694,301.2244897959184,0.0
