X,Y,F
83.21897888183594,-286.6637268066406,1.0039467147376504
59.10957717895508,-273.2739562988281,1.0041501783390012
31.751867294311523,-269.8043518066406,0.9975860696930434
0.18432417511940002,-221.17872619628906,0.9943351587261584
-19.77665901184082,-253.0353546142578,0.9966217878966671
41.48899459838867,-240.1172332763672,0.9946236795056911
14.6010160446167,-264.2051696777344,1.0012604638889466
17.358226776123047,-226.77520751953125,0.9977444193086435
73.0176010131836,-288.7977294921875,0.994896260959028
55.850528717041016,-283.1761474609375,1.0120524313698749
7.630807399749756,-256.4649963378906,0.99418961749768
55.40548324584961,-255.62156677246094,1.0129948440312027
-3.0654211044311523,-231.07223510742188,0.9899156484690717
14.112319946289062,-236.6704559326172,0.9988503049404203
17.833003997802734,-254.3040771484375,1.0040735177701547
31.286592483520508,-242.2608184814453,0.9928741012633457
52.15703582763672,-265.517333984375,1.0051217182214132
21.079242706298828,-244.40692138671875,0.9967481165444632
48.906211853027344,-275.41253662109375,1.008546159114561
69.3105239868164,-271.1332702636719,1.0058176405883557
21.55669593811035,-271.9599914550781,1.0072176447392218
-17.073904037475586,-215.61062622070312,0.997464105384563
48.44686508178711,-247.86749267578125,0.9990140151032232
-6.299627780914307,-240.9755401611328,1.0004153949697432
-12.796167373657227,-260.7655944824219,0.9972850725956849
7.1490373611450195,-228.92434692382812,0.9978983097079865
79.51151275634766,-268.99273681640625,1.0099876719273955
62.35844039916992,-263.3772277832031,1.005474802759733
-2.582304000854492,-258.6126708984375,1.0022435787582387
24.328245162963867,-234.5146942138672,1.0030702889892344
34.52936935424805,-232.36434936523438,1.0100607271724595
-13.280630111694336,-233.24478149414062,1.0009386413028976
24.796171188354492,-262.0513000488281,1.001485511994521
66.05876922607422,-281.0356140136719,1.0077649898155534
10.862442970275879,-246.56422424316406,1.0027228970674131
38.2449951171875,-250.01370239257812,1.0096230598406661
34.99419021606445,-259.9080505371094,1.0020646408463023
65.60953521728516,-253.47915649414062,1.005207866484424
76.26284790039062,-278.89410400390625,1.0036076719866935
38.7041130065918,-277.5589294433594,1.008502990106114
-9.548989295959473,-250.8696746826172,0.9927059318842857
4.382167816162109,-266.3583068847656,1.0033689616015227
-16.529767990112305,-243.1392822265625,0.9940673685583745
3.8996174335479736,-238.8181915283203,1.002450078421722
45.20227813720703,-257.76409912109375,0.9995885898618058
0.6673164367675781,-248.71878051757812,1.0007062876728168
72.55943298339844,-261.236572265625,1.003925652056606
28.0386962890625,-252.15562438964844,1.0063642740876249
-10.053770065307617,-223.34371948242188,0.9982733108198257
41.95163345336914,-267.65887451171875,1.00259153994171
1.1355243921279907,-276.2524719238281,0.992500570744102
35.4532356262207,-287.4667053222656,1.0014934816576189
11.351395606994629,-274.09832763671875,0.9971086963611728
49.799800872802734,-330.64959716796875,1.0062296437074352
-19.27145004272461,-280.5784912109375,0.9965558009837553
28.93855094909668,-307.2870178222656,1.007109579902692
-18.797121047973633,-308.20123291015625,1.009279036050273
32.19445037841797,-297.3740539550781,1.0066599106377805
15.04578685760498,-291.749755859375,0.9979080345945048
46.09849548339844,-312.9239807128906,0.9990795276314268
15.490256309509277,-319.3662414550781,1.0090483902051417
8.543259620666504,-311.58734130859375,1.009189756848188
-5.828372001647949,-268.5094299316406,0.9935839705407096
8.092817306518555,-283.9938659667969,0.9872717601748108
35.890907287597656,-315.064453125,0.993934019016897
32.64161682128906,-325.0007629394531,1.0098880985771423
53.05618667602539,-320.71002197265625,1.0066813528265917
-32.702823638916016,-292.69415283203125,0.994332881679559
-35.93293380737305,-302.619873046875,1.000499693132392
-2.1031486988067627,-286.1660461425781,1.003339502311143
-15.549294471740723,-298.25177001953125,1.0008682426121993
45.65237045288086,-285.3170471191406,0.9997161044713724
21.9932918548584,-299.5130310058594,1.0039586217938266
1.5963308811187744,-303.8168640136719,0.9996327550781401
-5.361209869384766,-296.070556640625,1.0029166357822457
25.25452995300293,-289.6090087890625,1.0041837647763425
-22.499765396118164,-290.506103515625,1.0053959125827578
-36.43514633178711,-275.0289306640625,1.003392775713875
49.350948333740234,-303.0036926269531,1.0101376723721311
-1.6493616104125977,-313.7657165527344,1.0193268836779046
39.14725112915039,-305.146484375,1.0143735483086702
18.307008743286133,-281.8534240722656,1.0126815129314306
42.39434814453125,-295.23248291015625,1.01488669024754
-16.021530151367188,-270.67791748046875,1.0070486689061577
11.793709754943848,-301.6635437011719,1.0058706767987333
-25.74323844909668,-300.4358825683594,1.0033721399790678
18.740219116210938,-309.435302734375,1.0087162734709247
-23.001264572143555,-262.9444274902344,1.0044411184805457
-26.242311477661133,-272.8451232910156,1.0085165575087687
-33.22189712524414,-265.12103271484375,1.0093556966191195
28.507999420166016,-279.7112121582031,1.0100615810649343
-29.461877822875977,-282.764892578125,1.0079926944754936
25.688491821289062,-317.2146911621094,1.0157324707438056
-8.594900131225586,-305.997314453125,1.015830099116755
42.84282302856445,-322.8531188964844,1.0209198675280702
39.59150314331055,-332.7940673828125,1.020830920395281
-12.309209823608398,-288.31976318359375,1.003995860993421
-9.055862426757812,-278.4183044433594,1.0114907124368846
52.594242095947266,-293.0881652832031,1.0164729852733196
4.852068901062012,-293.9084777832031,1.013447644235188
30.310897827148438,-187.18307495117188,0.9963700319320207
34.048919677734375,-204.82164001464844,0.9996775844330658
47.97184753417969,-220.32266235351562,1.0022875542206897
58.653228759765625,-245.72569274902344,1.0044736612715288
-15.489742279052734,-123.11415100097656,0.9896874219859523
1.125963807106018,-101.14653778076172,0.9813385831907708
27.568336486816406,-224.61727905273438,0.9933399944852778
-25.725618362426758,-125.26480865478516,0.993865944811269
-11.699893951416016,-140.7811279296875,0.9960335034200173
-1.487310767173767,-138.59483337402344,0.9947236323637108
50.71338653564453,-182.8702392578125,1.0028669202648253
-26.277917861938477,-97.70794677734375,0.9965256301163132
51.69371795654297,-237.9717254638672,1.0064980980138105
68.8502197265625,-243.5801239013672,1.0098465424767034
-12.286380767822266,-113.2043685913086,0.9922901811260114
41.01112747192383,-212.57005310058594,1.0067877098781721
51.20688247680664,-210.42318725585938,1.0027088078415791
30.814889907836914,-214.7211456298828,1.005971673303111
33.54387283325195,-177.2826385498047,0.9975635364194035
-5.292677402496338,-120.9624252319336,0.9838228884691902
54.439308166503906,-200.52272033691406,1.008335057919408
-18.69336700439453,-133.02362060546875,0.9959785696708067
-39.150672912597656,-137.32705688476562,0.9925433602447825
27.078468322753906,-197.08314514160156,0.9977023413850254
-35.932640075683594,-127.42273712158203,0.983772081866941
-29.49625015258789,-107.61314392089844,0.9918108628168371
1.719299077987671,-128.6868438720703,0.9966805167235434
-9.068702697753906,-103.29903411865234,0.9924818799865986
61.4013786315918,-208.2740936279297,0.989270864773674
-19.29510498046875,-105.45278930664062,0.9882321520165798
47.47624588012695,-192.76943969726562,0.999644709572787
-22.510608673095703,-115.35885620117188,0.9918639939041565
-32.71449661254883,-117.5180892944336,0.9927243380109643
54.92934036254883,-228.0723114013672,1.0075907008737572
44.73406219482422,-230.22116088867188,1.0046327224641913
-8.48681926727295,-130.8761749267578,0.9980731204729616
44.24409103393555,-202.67001342773438,1.0008145422632302
4.905484676361084,-118.7722396850586,0.9955836444012227
-16.075660705566406,-95.54776763916016,0.9919353413642711
37.77494812011719,-222.46876525878906,1.0059163126076631
61.89015197753906,-235.82675170898438,1.0045778835919223
-28.94447898864746,-135.169189453125,0.9939427951339989
-14.939993858337402,-150.6765899658203,0.9935149475656653
-4.703239917755127,-148.499755859375,0.9937389994633523
65.12519836425781,-225.92677307128906,0.9992906288265798
40.51409912109375,-185.02142333984375,0.9978255390937473
58.16672897338867,-218.1734161376953,1.0091441684777291
-21.90950584411621,-142.9287567138672,0.9993981718399307
37.28150177001953,-194.9215850830078,1.0038995134591837
-2.0923752784729004,-111.05199432373047,0.9916470577770926
8.989154815673828,-339.2925720214844,1.0216643668891334
-7.682659149169922,-361.47760009765625,1.0195438672434394
2.050542116165161,-331.4954528808594,1.020278689156455
-35.02640151977539,-358.0325622558594,1.0291350247124784
12.713900566101074,-357.07916259765625,1.0195827667895125
5.297364711761475,-321.54193115234375,1.008223292882154
-22.035367965698242,-318.1343078613281,1.0175382635740737
-8.14397144317627,-333.6832580566406,1.0211840998105426
26.152921676635742,-344.914306640625,1.0147353140871505
-41.96778106689453,-350.22247314453125,1.0202976645447834
-11.396374702453613,-343.6660461425781,1.0214585313642415
22.90692710876465,-354.8897705078125,1.021201746921688
22.440067291259766,-327.1551208496094,1.0153616442173987
-21.58873748779297,-345.85418701171875,1.0137270568283232
-24.828039169311523,-355.85076904296875,1.01350091763792
33.11319351196289,-352.72772216796875,1.023981451557909
-39.18360137939453,-312.5609130859375,1.0124392920994192
-1.2086164951324463,-341.47515869140625,1.0208186812698092
-45.667789459228516,-332.4537048339844,1.0194421591619993
26.561290740966797,-372.7989501953125,1.0288799954933452
-25.288619995117188,-328.09478759765625,1.0142905309847337
9.43022346496582,-367.1396789550781,1.0288650523750367
-35.480010986328125,-330.2716979980469,1.012289955793275
-18.33394432067871,-335.87322998046875,1.0171072850666658
-4.901378154754639,-323.7232971191406,1.0074980061017733
-28.99212646484375,-310.3822326660156,0.9998226987153069
-38.71742248535156,-340.2433776855469,1.0179618416800333
19.62545394897461,-364.9513244628906,1.022774711737167
-4.4424519538879395,-351.4703674316406,1.0193674910089274
-0.7649132013320923,-369.3330383300781,1.0185778302236428
19.196218490600586,-337.1231689453125,1.0195782126963138
-14.635636329650879,-353.6607360839844,1.020860569439544
-15.094823837280273,-325.909912109375,1.0139657197750231
5.746667861938477,-349.2768249511719,1.0231390866315424
16.364391326904297,-374.9910888671875,1.0222841505104083
-48.911705017089844,-342.42010498046875,1.0016598483747876
15.944978713989258,-347.0876770019531,1.017646233533662
29.816713333129883,-362.7536926269531,1.028182128149099
12.246238708496094,-329.33001708984375,1.0136729295331166
6.170594692230225,-377.1857604980469,1.0317135427939481
-28.531707763671875,-338.0548095703125,1.018844434429656
30.28826332092285,-390.72161865234375,1.0339439573765339
23.319461822509766,-382.8540954589844,1.0293861165385334
-32.225467681884766,-320.3204040527344,1.0066273678467974
36.3522834777832,-342.7488708496094,1.0149170983073361
-17.87994384765625,-363.6711120605469,1.0243524678381992
29.39092445373535,-334.947509765625,1.0199186786013952
-42.432254791259766,-322.5003356933594,1.0138323227950747
2.514923572540283,-359.2836608886719,1.0188347569816087
-31.77536964416504,-348.0412902832031,1.0180892614126584
-50.942325592041016,-232.03485107421875,1.0030061521766847
80.4070053100586,-324.2312316894531,1.019144530196069
-47.190086364746094,-249.67227172851562,0.9944437453858674
-26.765995025634766,-245.3119659423828,1.0054752297059704
63.25941848754883,-318.5749206542969,1.0120474028919677
-23.518924713134766,-235.41619873046875,1.000921089068694
94.32068634033203,-339.88580322265625,1.0204636991926566
-54.16557693481445,-241.93521118164062,1.0056620424040632
-57.91693115234375,-224.29563903808594,1.0076705398201489
69.76753997802734,-298.7054443359375,1.0188626982409221
-61.673789978027344,-206.64859008789062,1.0017996021098259
70.20762634277344,-326.38446044921875,1.0253439793168266
-58.45646667480469,-196.74623107910156,0.9872496538474083
62.8056640625,-290.93890380859375,1.0116502005757844
-27.275388717651367,-217.81251525878906,1.0027071000566297
-43.965003967285156,-239.77093505859375,1.0047286430521911
83.67493438720703,-314.2873229980469,1.0185338547611917
79.97441101074219,-296.5740661621094,1.0170569054106542
-54.69905090332031,-214.39297485351562,1.0019745077517426
86.92626953125,-304.36407470703125,1.0164065714141706
-47.72590637207031,-222.1318817138672,1.0010949036257817
-68.10836029052734,-226.45318603515625,1.0002255936479887
87.36243438720703,-332.0498046875,1.0231224357282842
93.88511657714844,-312.1602783203125,1.0189204308599111
73.46039581298828,-316.42242431640625,1.0139468392636364
60.00392150878906,-328.5168762207031,1.0202489452352503
-64.8910903930664,-216.55091857910156,1.0009214211379895
73.92147827148438,-344.1544494628906,1.0225842462768213
77.16400909423828,-334.2004699707031,1.0206356162109114
97.56735229492188,-329.93560791015625,1.0164381179972664
-33.77133560180664,-237.60281372070312,1.000372842661417
91.04031372070312,-349.9154968261719,1.0206120867293842
76.71855163574219,-306.49273681640625,1.0101473023817078
-37.51510238647461,-219.97279357910156,0.9986590804645412
-44.49947738647461,-212.2318878173828,1.0034537815873505
59.55030822753906,-300.8551025390625,1.0130569409895072
-34.27766799926758,-210.07786560058594,1.0014153504961767
-29.986780166625977,-255.2185516357422,0.9988435686775636
84.12646484375,-342.0345458984375,1.0261454522813458
-30.524246215820312,-227.7072296142578,1.0005377387859902
-51.47703170776367,-204.4915008544922,0.9982184245090859
56.30941390991211,-310.7803955078125,1.0177458543223858
-20.27004623413086,-225.52149963378906,1.0026976598009363
-36.988948822021484,-247.50611877441406,1.0023273076592376
66.95892333984375,-336.3316650390625,1.0239071629126035
-71.32867431640625,-236.36488342285156,0.995724204590265
56.75382995605469,-338.46307373046875,1.0239327796868467
-40.74907302856445,-229.86886596679688,1.0006880713000217
66.51089477539062,-308.6280212402344,1.0172454733321672
90.61468505859375,-322.1103210449219,1.0188403547211655
13.135285377502441,-181.58517456054688,0.9981572763201978
16.38117218017578,-171.68923950195312,0.998408842530961
-17.602510452270508,-188.10723876953125,0.9988804283693915
-24.60260581970215,-180.3804473876953,0.9935501943494851
-52.0216178894043,-176.94100952148438,0.9891730940853122
2.910351514816284,-183.75564575195312,1.0133326533819182
-10.568059921264648,-195.82559204101562,0.999480999409984
-42.36858367919922,-147.23104858398438,0.9898322041988976
-48.26472091674805,-194.5867919921875,1.0003999300282556
-25.136201858520508,-152.83018493652344,0.9855880739684356
-6.801013946533203,-213.45094299316406,0.9986113099244246
-38.068695068359375,-192.4245147705078,0.9970582692666902
-11.164239883422852,-168.29994201660156,0.9955717373450467
-35.38113784790039,-154.97732543945312,0.9882120381049517
-0.3124820291996002,-193.65879821777344,0.9986604087417242
-41.820003509521484,-174.7834930419922,0.9978689452945484
-31.0914306640625,-200.1663055419922,1.00148546455605
-18.162363052368164,-160.57754516601562,0.9902487139727051
-48.804054260253906,-167.0380096435547,0.9945347798113727
-21.369171142578125,-170.48345947265625,0.9988015856308872
-55.23908233642578,-186.84373474121094,0.992684394818533
-45.04398727416992,-184.68470764160156,0.9939019031721512
16.881547927856445,-199.23695373535156,0.9960010555059757
-31.579591751098633,-172.6353759765625,0.992915609925314
-24.08176612854004,-207.90087890625,0.9997405827223159
23.844316482543945,-206.9827117919922,1.0009033470806068
-27.852527618408203,-190.27166748046875,1.000739067656154
-0.9222720861434937,-166.11013793945312,0.9982919541388583
6.133234977722168,-173.85226440429688,0.9910660788249491
-34.82866287231445,-182.52859497070312,0.992707971738531
23.348249435424805,-179.43711853027344,0.9978774367808254
6.672006130218506,-201.38580322265625,0.9959084556109333
-38.5997314453125,-164.88082885742188,0.9955135777798203
3.430440664291382,-211.28346252441406,1.0091737226450506
9.382284164428711,-163.95716857910156,0.9920514707408407
-41.286155700683594,-202.3275909423828,0.9968151945422039
20.59813690185547,-216.8778076171875,1.0019345645593114
10.395005226135254,-219.02923583984375,1.0014914892418443
9.919146537780762,-191.4906005859375,0.999483371333525
-14.363534927368164,-178.2100830078125,1.0069295983443973
-28.372074127197266,-162.7283172607422,0.9935453556254614
-45.58638000488281,-157.13470458984375,0.9942757657606907
13.634930610656738,-209.1320037841797,0.9984247818571569
-4.1346435546875,-176.01638793945312,0.9863520231025353
-13.820359230041504,-205.71836853027344,0.9956434643129278
-3.554321050643921,-203.55601501464844,0.9937769976784798
20.11444664001465,-189.33694458007812,1.0009821898191111
-32.16808319091797,-145.07171630859375,0.9982949427625201
-7.350210666656494,-185.9214324951172,0.9972353096397938
-20.857860565185547,-197.99896240234375,0.9967881546138361
-113.35520935058594,-365.7227783203125,1.0227301195745955
-116.62200164794922,-375.7786865234375,1.0319453271623789
-72.5413818359375,-356.8218078613281,1.0180546313289591
-89.26082611083984,-379.14117431640625,1.0207041648012476
-99.89717864990234,-353.4773864746094,1.0221945392390277
-103.14958953857422,-363.4971008300781,1.0192393122607692
-52.1612663269043,-352.4009704589844,1.0190155449939071
-85.99736785888672,-369.0812683105469,1.0204655492930186
-41.55910110473633,-378.0943908691406,1.0239270396318774
-93.4117660522461,-333.4911193847656,1.0119013398403103
-86.45305633544922,-341.2583923339844,1.0172728927683017
-92.57569122314453,-389.26361083984375,1.0363108998781425
-68.8575439453125,-374.67803955078125,1.01770159422911
-82.73400115966797,-359.0430908203125,1.0232781287895185
-96.2020034790039,-371.3083801269531,1.0277717379380276
-83.21144104003906,-331.2790832519531,1.005931967303034
-106.84556579589844,-345.68505859375,1.0133026248298886
-65.20852661132812,-392.6405029296875,1.0301573237586685
-62.347023010253906,-354.6111145019531,1.014854859033619
-75.41641235351562,-394.8804016113281,1.0341983224570757
-75.79652404785156,-366.8559875488281,1.0313219856557925
-85.6305160522461,-397.1231689453125,1.0371539763815714
-48.469635009765625,-370.235595703125,1.021789699329042
-55.006561279296875,-390.39990234375,1.0288516272877943
-79.4977798461914,-349.03607177734375,1.0119894805190954
-110.096435546875,-355.6916809082031,1.0231321606148025
-89.69535827636719,-351.2589111328125,1.0161498818485586
-44.80727767944336,-388.15966796875,1.036820056985463
-82.36275482177734,-387.0256652832031,1.0408195944603726
-45.22310256958008,-360.21295166015625,1.007999193545996
-96.6500473022461,-343.4753112792969,1.015309888845733
-103.60051727294922,-335.6964416503906,1.0108553689971804
-92.94243621826172,-361.2714538574219,1.0226243792231358
-119.9144058227539,-385.91357421875,1.03155011726197
-51.758758544921875,-380.3154602050781,1.0228371882032383
-55.41205978393555,-362.42071533203125,1.0215361407025045
-48.07932662963867,-398.2801818847656,1.0317760666984899
-69.30046844482422,-346.8272399902344,1.007588139196333
-72.15672302246094,-384.7896423339844,1.041749151296108
-102.79840850830078,-391.51837158203125,1.0339345645593114
-99.47073364257812,-381.3768310546875,1.0112641937387148
-76.25879669189453,-339.0482482910156,1.0152402017320972
-65.60310363769531,-364.633544921875,1.038170914880559
-109.6879653930664,-383.6191711425781,1.020047189418849
-38.278717041015625,-368.0350036621094,1.0252921290682195
-58.283729553222656,-400.52813720703125,1.04143026989525
-61.95777130126953,-382.552490234375,1.0440054198452913
-58.66136169433594,-372.45037841796875,1.0230550730997185
-106.40924072265625,-373.5408935546875,1.0290782883013767
-79.0567855834961,-376.90802001953125,1.023358774189914
-74.54673767089844,-246.26966857910156,0.998780997334551
40.022010803222656,-360.60284423828125,1.0292501104426899
-80.98697662353516,-266.09210205078125,1.0023152582876491
40.488033294677734,-388.5279846191406,1.039225756717732
-57.38278579711914,-251.83883666992188,1.0068554045760334
-40.217525482177734,-257.4090881347656,1.0013772099656368
57.591697692871094,-394.2845153808594,1.034099128614589
46.554443359375,-340.60089111328125,1.023956830991553
53.916805267333984,-376.3121643066406,1.0318963706604918
63.715118408203125,-346.2904052734375,1.0180652101079521
-60.603023529052734,-261.7462158203125,1.0020584738450955
-70.27002716064453,-291.4853515625,1.004069959884843
57.166988372802734,-366.3032531738281,1.0249897088167363
60.8830680847168,-384.1864013671875,1.039946489404914
46.96125030517578,-368.4531555175781,1.0300460331061227
78.01390075683594,-389.99322509765625,1.0351464751733728
-53.62446212768555,-269.4790344238281,1.0053301154237293
43.31144714355469,-350.56610107421875,0.06307323610423418
47.39125061035156,-396.4689636230469,1.0333904452989957
-50.40888595581055,-259.577880859375,1.0023829529855106
-67.57660675048828,-254.00672912597656,0.9908625677851275
-70.79833221435547,-263.9201354980469,1.0022362257952615
36.758052825927734,-370.6089782714844,1.031812831513376
43.714847564697266,-378.46783447265625,1.0286526703411716
-46.6478271484375,-277.2203369140625,1.0054477153928942
-77.76500701904297,-256.1751708984375,0.9995790072907
-64.35635375976562,-244.1045684814453,1.0025654487827584
-74.01113891601562,-273.8314208984375,1.0085128573080446
-43.43130874633789,-267.3119201660156,1.005553740375179
71.09629821777344,-382.04290771484375,1.0346954301928077
