X,Y,FLUX,EXPID,TILEID
49.85636520385742,-242.5922088623047,102.7361653528908,121586,25685
39.85931396484375,-250.0067138671875,104.49911145043001,121586,25685
43.453330993652344,-268.3201599121094,103.54899409810574,121586,25685
1.3543318510055542,-303.9752197265625,104.60671191163149,121586,25685
44.0390510559082,-295.2242126464844,104.82060457377278,121586,25685
-17.14569664001465,-132.93727111816406,103.15298483322016,121586,25685
-25.04606819152832,-133.3773956298828,101.88737636517041,121586,25685
3.6697230339050293,-331.50457763671875,102.30605144450257,121586,25685
-44.060665130615234,-332.44476318359375,104.78748328350119,121586,25685
0.9015286564826965,-369.22674560546875,104.56811761730401,121586,25685
95.8985366821289,-339.8912658691406,106.14657460450944,121586,25685
85.51097869873047,-342.7772216796875,106.13539821648254,121586,25685
-54.30697250366211,-191.1229705810547,103.71579118878071,121586,25685
7.798958778381348,-173.76353454589844,103.81475778571308,121586,25685
11.266751289367676,-192.29283142089844,103.20260887482432,121586,25685
-13.113545417785645,-204.2301483154297,105.54602470519959,121586,25685
-115.28973388671875,-371.99603271484375,107.97445357628726,121586,25685
-91.49939727783203,-361.637939453125,105.11900267114561,121586,25685
-50.18801498413086,-379.9531555175781,108.57154090821922,121586,25685
-36.94453048706055,-368.88043212890625,106.48366705383907,121586,25685
-77.43726348876953,-376.8317565917969,107.46361079330516,121586,25685
62.180965423583984,-346.57183837890625,105.00495585219791,121586,25685
-68.65550231933594,-291.32965087890625,105.88193376913804,121586,25685
79.64305114746094,-389.8541259765625,106.23594452187456,121586,25685
-44.99939727783203,-277.1372985839844,104.99813127910471,121586,25685
-62.73991394042969,-244.18182373046875,105.6624310537666,121586,25685
-41.79814529418945,-267.27996826171875,105.02650437024474,121586,25685
68.92045593261719,-364.1010437011719,106.04748300764065,121586,25685
-75.60035705566406,-283.68328857421875,105.5556313249877,121586,25685
-11.659774780273438,-51.234375,103.52944764232957,121586,25685
37.182090759277344,-167.559814453125,105.62237840565942,121586,25685
19.442907333374023,-79.22229766845703,103.79159371738905,121586,25685
-4.097789287567139,-93.4002914428711,104.01104861053446,121586,25685
37.91046142578125,-139.9185028076172,104.76035868276583,121586,25685
-9.611303329467773,-61.160709381103516,102.48843240450721,121586,25685
21.22810173034668,-161.654052734375,106.61676200773613,121586,25685
10.413955688476562,-136.31593322753906,106.06373558585568,121586,25685
-22.781597137451172,-383.615234375,105.16141584079125,121586,25685
