X,Y,FLUX,EXPID,TILEID
49.756107330322266,-252.96682739257812,435.55779316022654,121699,24631
67.66696166992188,-280.9283142089844,442.70706601247616,121699,24631
39.85931396484375,-250.0067138671875,436.1215425694268,121699,24631
43.453330993652344,-268.3201599121094,436.79849680968664,121699,24631
10.873778343200684,-276.2093200683594,440.81991458086196,121699,24631
44.0390510559082,-295.2242126464844,442.65179923770063,121699,24631
-17.14569664001465,-132.93727111816406,439.58767941649523,121699,24631
-13.420111656188965,-93.72561645507812,437.0164226331615,121699,24631
27.766576766967773,-344.8594665527344,440.54703102044004,121699,24631
-44.060665130615234,-332.44476318359375,444.9310100309456,121699,24631
0.9015286564826965,-369.22674560546875,444.41210418990306,121699,24631
17.78874397277832,-375.6405334472656,442.8487676971989,121699,24631
14.51916790008545,-341.8089904785156,448.02324455366283,121699,24631
95.8985366821289,-339.8912658691406,442.24648612149826,121699,24631
85.51097869873047,-342.7772216796875,441.25566354602023,121699,24631
-5.583596706390381,-214.6284942626953,440.24462981532776,121699,24631
25.475027084350586,-206.91119384765625,441.692960944881,121699,24631
7.798958778381348,-173.76353454589844,439.562183253022,121699,24631
11.266751289367676,-192.29283142089844,441.21120661564953,121699,24631
-67.53815460205078,-395.8206787109375,448.30769572817,121699,24631
-91.49939727783203,-361.637939453125,448.6199676260363,121699,24631
-36.94453048706055,-368.88043212890625,447.26226457258076,121699,24631
-68.65550231933594,-291.32965087890625,444.72765857211925,121699,24631
-44.99939727783203,-277.1372985839844,444.2259745855375,121699,24631
-62.73991394042969,-244.18182373046875,447.6409148787126,121699,24631
68.92045593261719,-364.1010437011719,445.87467818877667,121699,24631
-75.60035705566406,-283.68328857421875,443.78523223261425,121699,24631
24.47173500061035,-151.8975067138672,445.11744273989734,121699,24631
19.442907333374023,-79.22229766845703,439.6205987498313,121699,24631
37.91046142578125,-139.9185028076172,441.35570460188603,121699,24631
21.22810173034668,-161.654052734375,443.09804264783725,121699,24631
10.413955688476562,-136.31593322753906,442.91771025052384,121699,24631
16.454492568969727,-145.1184844970703,439.4096965880552,121699,24631
-9.741451263427734,-35.97355651855469,441.44224376375473,121699,24631
-91.34224700927734,-302.1888427734375,445.99010247456863,121699,24631
11.478574752807617,-395.0055236816406,442.7476235278759,121699,24631
-71.95074462890625,-301.4521789550781,442.74834003421574,121699,24631
-64.95661163330078,-309.1801452636719,442.2420621465097,121699,24631
-29.77484893798828,-375.7138671875,441.50215053806784,121699,24631
-29.306541442871094,-404.0363464355469,445.16194527381197,121699,24631
166.26100158691406,-314.8550109863281,445.8268155931345,121699,24631
148.68226623535156,-348.25177001953125,444.66871842369585,121699,24631
189.5301971435547,-357.2942199707031,449.96180859867957,121699,24631
120.47834014892578,-353.9258728027344,445.0357587594459,121699,24631
131.95899963378906,-325.8768310546875,446.4534648355965,121699,24631
121.74308013916016,-323.7903137207031,451.03461372617454,121699,24631
169.51515197753906,-324.8374328613281,443.7508722886239,121699,24631
196.80726623535156,-350.4054260253906,444.32682296702046,121699,24631
245.60777282714844,-267.2716369628906,439.2909679113584,121699,24631
269.5935363769531,-253.74270629882812,437.11785146334717,121699,24631
95.92495727539062,-244.2689208984375,436.7491992345856,121699,24631
293.5022277832031,-268.60772705078125,437.42866929726983,121699,24631
269.3437194824219,-281.8695983886719,443.0819819212185,121699,24631
111.00184631347656,-173.6533660888672,439.13799011094517,121699,24631
97.5770034790039,-161.6403045654297,437.6396977037688,121699,24631
70.26516723632812,-165.09890747070312,436.55928703857364,121699,24631
65.30546569824219,-154.6360321044922,436.1554700225274,121699,24631
94.5118408203125,-151.82662963867188,437.92438159324445,121699,24631
66.56194305419922,-182.86447143554688,435.62771890826014,121699,24631
60.54804992675781,-135.39141845703125,435.9894551830563,121699,24631
91.30348205566406,-141.90829467773438,436.55159501838324,121699,24631
203.65103149414062,-313.7181396484375,443.1754951400971,121699,24631
152.8485565185547,-302.7727966308594,446.23713180672127,121699,24631
156.0384979248047,-312.6123046875,442.68252541267043,121699,24631
224.25804138183594,-318.4237365722656,439.8605897276934,121699,24631
68.64163970947266,-72.4280014038086,437.29881282562496,121699,24631
31.614147186279297,-46.27725601196289,438.1821357236299,121699,24631
85.30902099609375,-94.51438903808594,438.90913532555226,121699,24631
48.297630310058594,-68.22369384765625,437.66437305709684,121699,24631
178.51171875,-206.43092346191406,439.6801589643008,121699,24631
196.41659545898438,-173.39483642578125,433.96386028389554,121699,24631
213.63140869140625,-167.90150451660156,436.45100973993027,121699,24631
134.60879516601562,-187.79483032226562,438.27563264372776,121699,24631
206.5167236328125,-175.4416046142578,445.30514347615104,121699,24631
133.41140747070312,-243.08514404296875,441.09230104192795,121699,24631
157.16639709472656,-257.2706298828125,441.1513297585195,121699,24631
208.5137939453125,-240.61009216308594,442.3507984081849,121699,24631
198.01759338378906,-213.7699432373047,438.36570311249045,121699,24631
235.93341064453125,-237.1721649169922,439.6613105705361,121699,24631
146.79051208496094,-255.16195678710938,438.8847266907251,121699,24631
218.78163146972656,-242.91595458984375,440.21654532786914,121699,24631
185.0103759765625,-226.32591247558594,440.6300680488781,121699,24631
143.60691833496094,-245.19227600097656,437.54161071279214,121699,24631
204.30105590820312,-286.1374816894531,443.2955155231374,121699,24631
211.79483032226562,-250.59986877441406,441.52701995100267,121699,24631
201.01223754882812,-275.9869384765625,442.02861459678616,121699,24631
190.38284301757812,-301.5748291015625,439.68153705882685,121699,24631
180.67214965820312,-271.6028137207031,447.88479937005036,121699,24631
152.24891662597656,-154.59901428222656,439.0833147021714,121699,24631
142.9285125732422,-124.91020202636719,437.39766511690544,121699,24631
132.71258544921875,-122.83881378173828,440.2162621714002,121699,24631
173.5018768310547,-131.4623260498047,433.6255968023286,121699,24631
193.4019775390625,-164.2379150390625,439.5015412423677,121699,24631
82.5019760131836,-232.2723388671875,443.7371320554439,121699,24631
83.03175354003906,-204.67271423339844,435.5680277535173,121699,24631
263.9244689941406,-206.4610595703125,435.5522988433661,121699,24631
120.66234588623047,-203.37828063964844,435.56355670782324,121699,24631
350.6640625,-34.5429573059082,434.8066663533465,121699,24631
352.7906494140625,-13.747934341430664,435.3562468467611,121699,24631
203.01080322265625,-139.359619140625,440.48596387307043,121699,24631
263.60308837890625,-186.03543090820312,438.9615197040266,121699,24631
366.50274658203125,-146.54763793945312,436.96101943156066,121699,24631
389.4359436035156,-96.61955261230469,438.88726083065,121699,24631
348.3703308105469,-144.5034942626953,437.58842842647687,121699,24631
302.2966003417969,-157.37705993652344,436.5179575226294,121699,24631
224.1318359375,-77.3687973022461,438.22880064935066,121699,24631
289.99639892578125,-12.505888938903809,437.3519295209269,121699,24631
80.2938232421875,-25.097808837890625,442.4209925629469,121699,24631
80.8309097290039,-7.342637062072754,442.84474151784093,121699,24631
144.71206665039062,-7.228941440582275,440.12381248532125,121699,24631
70.7648696899414,-20.631126403808594,438.2902963676176,121699,24631
316.35699462890625,-98.91674041748047,436.24641934715214,121699,24631
313.2760009765625,-130.069091796875,433.56241234726645,121699,24631
333.3296203613281,-111.26912689208984,440.25248370070466,121699,24631
317.7944641113281,-78.10904693603516,438.96077035350504,121699,24631
152.7547607421875,-102.65930938720703,436.4131595594718,121699,24631
201.4391326904297,-70.90054321289062,438.7893059135598,121699,24631
204.0297088623047,-41.75996017456055,435.88155898945496,121699,24631
168.8914794921875,-35.87074279785156,433.37954310908583,121699,24631
269.9407958984375,-109.65475463867188,439.08115627480595,121699,24631
277.1886291503906,-126.18512725830078,438.5860389996004,121699,24631
319.5968017578125,-67.82714080810547,440.1071810865816,121699,24631
322.60400390625,-47.598899841308594,446.1882637310414,121699,24631
295.5270080566406,-39.083518981933594,438.3704380795466,121699,24631
282.3550109863281,-56.33298873901367,438.0975470553363,121699,24631
292.1314392089844,-70.1194839477539,434.0822122461308,121699,24631
293.2674865722656,-59.77005386352539,439.46216995982365,121699,24631
321.27545166015625,-153.26646423339844,440.5954606848392,121699,24631
342.0754089355469,-206.73968505859375,441.41129401953265,121699,24631
329.72320556640625,-231.67343139648438,439.23754257189535,121699,24631
122.54167938232422,-46.82680892944336,443.3334927505999,121699,24631
253.39852905273438,-8.24798583984375,437.3073575067146,121699,24631
140.3987579345703,-48.83823776245117,429.98071535399527,121699,24631
109.48869323730469,-29.787351608276367,439.40472399291207,121699,24631
361.67120361328125,-48.05157470703125,440.7784511681724,121699,24631
372.8254699707031,-84.24457550048828,433.9470751536383,121699,24631
248.60707092285156,-138.84791564941406,435.67728606515067,121699,24631
362.7735900878906,-80.77325439453125,435.20108897419965,121699,24631
359.0297546386719,-40.749691009521484,434.6235616212954,121699,24631
392.0919189453125,-75.92520904541016,438.2537153629037,121699,24631
379.3524475097656,-64.52022552490234,434.9638630231128,121699,24631
152.58056640625,97.19911193847656,441.2922312137597,121699,24631
142.09036254882812,97.2403564453125,445.0340186537777,121699,24631
147.41006469726562,52.16146469116211,446.67571434577405,121699,24631
32.93666076660156,15.805166244506836,447.3751608494913,121699,24631
225.48300170898438,42.92800521850586,433.33720343477125,121699,24631
215.09249877929688,24.704322814941406,438.7493017305992,121699,24631
261.98455810546875,178.20932006835938,436.6461707988283,121699,24631
288.0688171386719,169.15159606933594,440.6425459907123,121699,24631
262.0269470214844,160.20472717285156,432.926879752383,121699,24631
236.1017608642578,5.105082035064697,426.51312291400455,121699,24631
382.31134033203125,24.786367416381836,434.4631649440603,121699,24631
345.4563293457031,33.75709533691406,436.2144156551531,121699,24631
366.49053955078125,69.82684326171875,431.9731344880161,121699,24631
350.722900390625,60.77987289428711,443.13758614039114,121699,24631
387.845458984375,70.01448822021484,441.0058927504447,121699,24631
387.6594543457031,51.779937744140625,440.30107322184557,121699,24631
382.3321838378906,6.736247539520264,440.4894550748664,121699,24631
361.33544921875,78.815673828125,436.7413763208009,121699,24631
361.28118896484375,6.740443706512451,440.1246507182208,121699,24631
398.24078369140625,69.89453125,438.1893554552247,121699,24631
387.6396789550781,33.908897399902344,437.9791784522783,121699,24631
298.7845153808594,95.29378509521484,435.06358233831673,121699,24631
277.68084716796875,97.1295166015625,439.76956379879294,121699,24631
256.62225341796875,60.84346389770508,434.9678447806731,121699,24631
261.93170166015625,51.825111389160156,431.1193897959324,121699,24631
277.452392578125,114.95015716552734,435.7620087533393,121699,24631
287.4046936035156,70.54996490478516,433.9492077112355,121699,24631
168.13868713378906,106.17169189453125,435.6241775087623,121699,24631
183.74440002441406,97.16077423095703,440.52847205791056,121699,24631
95.3104476928711,33.729732513427734,438.24269403060936,121699,24631
121.4217758178711,6.660181045532227,434.739488701224,121699,24631
162.7379150390625,97.07451629638672,437.12570519939277,121699,24631
383.0754699707031,113.37274169921875,445.86265374274865,121699,24631
366.845947265625,123.95669555664062,437.24997146816224,121699,24631
388.54315185546875,122.4730224609375,439.0123742074011,121699,24631
335.0229797363281,15.686827659606934,441.2142326257365,121699,24631
378.0673828125,140.57301330566406,437.713823828061,121699,24631
361.4687194824219,114.89061737060547,437.2274457689998,121699,24631
324.84716796875,33.22614288330078,434.8411459462832,121699,24631
366.9034118652344,142.00274658203125,441.8256874074485,121699,24631
377.9556884765625,122.59765625,438.5908838547422,121699,24631
377.1624755859375,87.87760162353516,441.35291346273203,121699,24631
372.4881591796875,151.1534881591797,436.08044189654083,121699,24631
145.8785858154297,13.1897611618042,438.9352274877945,121699,24631
157.76031494140625,51.79014587402344,438.3758862904232,121699,24631
194.18089294433594,85.81209564208984,444.3256783373828,121699,24631
199.48348999023438,33.77662658691406,453.62069063169884,121699,24631
199.43862915039062,88.04692077636719,438.72886200696234,121699,24631
168.3240509033203,15.781238555908203,440.3080054991343,121699,24631
188.73324584960938,51.86841583251953,448.62847589421426,121699,24631
324.915283203125,178.16055297851562,438.5702763190454,121699,24631
267.3115539550781,6.644979476928711,435.3999955705369,121699,24631
346.2613525390625,196.2821502685547,443.6512685407581,121699,24631
277.5877380371094,6.695702075958252,437.5165724901427,121699,24631
256.78887939453125,24.756134033203125,436.18705480909045,121699,24631
235.76287841796875,97.03435516357422,441.5181102648142,121699,24631
246.3182373046875,151.05674743652344,444.70446792373264,121699,24631
214.92913818359375,78.93933868408203,445.7179678773333,121699,24631
330.337646484375,111.869873046875,435.7977917249466,121699,24631
346.3285217285156,69.88253784179688,439.66045234506794,121699,24631
335.17523193359375,87.90875244140625,437.1500105873184,121699,24631
340.50030517578125,96.97555541992188,435.9852115297086,121699,24631
356.6802673339844,122.3960189819336,440.1607543041665,121699,24631
231.4452667236328,332.7189025878906,450.45146406567795,121699,24631
252.47915649414062,303.3253479003906,446.4843330398313,121699,24631
244.8282012939453,197.4272918701172,443.930859288115,121699,24631
167.94972229003906,242.0583038330078,448.1258405821115,121699,24631
144.2396697998047,291.57647705078125,449.23019015390605,121699,24631
128.33734130859375,268.9732666015625,444.64268949841664,121699,24631
176.86376953125,248.31332397460938,443.47294689753414,121699,24631
197.5826873779297,218.92874145507812,442.1686130999951,121699,24631
154.2855682373047,287.7818908691406,446.2727023023994,121699,24631
163.22389221191406,283.131591796875,444.05249202456287,121699,24631
159.80462646484375,236.19369506835938,442.07645794956557,121699,24631
185.47084045410156,243.57113647460938,441.67507557836313,121699,24631
155.82025146484375,266.6013488769531,445.8152722180366,121699,24631
39.90717315673828,82.05964660644531,440.3886771041356,121699,24631
49.427371978759766,77.80281066894531,435.3129307906979,121699,24631
17.966981887817383,32.70930480957031,435.7642558623787,121699,24631
286.20751953125,238.7244110107422,440.8365104877063,121699,24631
254.48391723632812,282.4551086425781,440.0330171871061,121699,24631
149.93492126464844,150.76524353027344,442.2299704200193,121699,24631
170.07891845703125,131.9647216796875,440.91065101293367,121699,24631
135.7852783203125,285.5388488769531,446.7985980378872,121699,24631
108.63311767578125,308.1451416015625,454.6932442507392,121699,24631
168.21133422851562,173.35928344726562,439.40018703014016,121699,24631
123.04733276367188,320.85601806640625,450.2859425226379,121699,24631
86.10980224609375,238.54388427734375,486.1124171413542,121699,24631
208.32643127441406,293.6058349609375,448.0866234038225,121699,24631
214.05369567871094,230.8167266845703,446.01796416123227,121699,24631
216.3145751953125,299.3541259765625,445.39044690643834,121699,24631
222.47909545898438,236.93679809570312,442.18116710420315,121699,24631
206.80503845214844,303.5253601074219,442.23933491156663,121699,24631
124.28353118896484,221.62062072753906,445.5122980278878,121699,24631
115.71163177490234,215.42918395996094,446.9841865712251,121699,24631
116.7473373413086,204.99737548828125,442.0979137840503,121699,24631
134.7516632080078,206.9013671875,448.1182662949041,121699,24631
111.76628112792969,276.4463195800781,450.92478604462804,121699,24631
133.5861053466797,217.06304931640625,446.9111308593232,121699,24631
216.1701202392578,210.10794067382812,443.90256879134694,121699,24631
176.15003967285156,337.072021484375,450.9763531373494,121699,24631
221.13192749023438,169.2078399658203,438.50272762281236,121699,24631
194.99420166015625,161.2282257080078,442.6507765341685,121699,24631
190.94305419921875,191.7783660888672,442.4513586624274,121699,24631
194.89549255371094,339.55322265625,449.07735250904705,121699,24631
150.25131225585938,329.433837890625,450.1394607512623,121699,24631
195.98744201660156,329.2159423828125,448.2718585126688,121699,24631
105.48404693603516,176.18821716308594,445.1161794907754,121699,24631
144.35565185546875,113.55908203125,440.245523321097,121699,24631
48.77371597290039,190.289306640625,454.620289039848,121699,24631
-11.574790954589844,191.4548797607422,451.61586545078535,121699,24631
-18.105178833007812,171.71165466308594,445.89914153022386,121699,24631
30.039066314697266,172.80245971679688,444.46705451713365,121699,24631
-22.28314208984375,216.90512084960938,453.7421252645365,121699,24631
-57.097206115722656,376.3978271484375,453.2156884644089,121699,24631
-38.27052307128906,371.1248779296875,464.29084081147494,121699,24631
-51.844940185546875,358.45721435546875,460.39915274945747,121699,24631
42.96580505371094,267.38092041015625,449.1150686041932,121699,24631
-69.56595611572266,392.05047607421875,465.4983834846256,121699,24631
15.88691520690918,121.90555572509766,442.024772352767,121699,24631
-55.486995697021484,199.26898193359375,449.4889439983991,121699,24631
-37.86979293823242,222.46783447265625,449.4638867132185,121699,24631
-50.61124801635742,211.64418029785156,450.3627882804066,121699,24631
-42.14445877075195,185.11508178710938,443.72545883333305,121699,24631
-28.54867935180664,197.87606811523438,449.7542467869627,121699,24631
88.571533203125,324.3487854003906,454.72052303558576,121699,24631
-28.70964813232422,400.79791259765625,467.1010852363925,121699,24631
57.84868240356445,298.7867126464844,450.80785350415044,121699,24631
18.78982925415039,218.7037811279297,454.74704807821286,121699,24631
4.660456657409668,240.96826171875,456.39248895887727,121699,24631
8.431426048278809,223.3561248779297,453.72089710276055,121699,24631
-17.952957153320312,374.9080505371094,473.0338005775075,121699,24631
-21.27146339416504,364.94012451171875,468.76123729726123,121699,24631
28.710058212280273,340.53985595703125,453.8986301495793,121699,24631
3.0914340019226074,31.393178939819336,441.96214411931396,121699,24631
-23.93401527404785,124.4215087890625,445.48158244940134,121699,24631
-2.216890811920166,73.63536834716797,443.14360295320057,121699,24631
33.10786819458008,303.1864013671875,456.34784786524676,121699,24631
-40.96214294433594,333.5762023925781,456.05263970955207,121699,24631
-13.005629539489746,274.0172119140625,452.61176482934303,121699,24631
-47.3470458984375,285.2942199707031,455.4711400613469,121699,24631
14.33837890625,270.66180419921875,451.26782279856616,121699,24631
50.71326446533203,353.17218017578125,451.23936047945926,121699,24631
70.89250183105469,356.7592468261719,456.59232184978396,121699,24631
54.584835052490234,358.99017333984375,460.9647547400947,121699,24631
-99.2590103149414,329.8955383300781,462.0281385626049,121699,24631
-58.443973541259766,338.5580749511719,456.31996498835304,121699,24631
-64.54047393798828,290.8697204589844,457.0930549296835,121699,24631
18.617816925048828,225.71144104003906,444.06944932619024,121699,24631
-78.35482788085938,306.5479431152344,454.41097420270694,121699,24631
-58.002281188964844,310.82208251953125,454.97381177248826,121699,24631
49.26443099975586,232.0238494873047,443.71986236655266,121699,24631
-269.4801330566406,281.820556640625,473.19815392102925,121699,24631
-259.7001647949219,251.786376953125,467.2787528710345,121699,24631
-124.06031036376953,356.7287292480469,463.3700055332694,121699,24631
-115.00147247314453,332.3738098144531,470.4429499351892,121699,24631
-123.96488189697266,360.2791748046875,464.1033290646435,121699,24631
-196.37803649902344,201.5085906982422,456.6328986133183,121699,24631
-161.49742126464844,211.99136352539062,464.93217336145653,121699,24631
-168.49063110351562,204.1968994140625,469.0539030248845,121699,24631
-187.7052001953125,263.95538330078125,466.0020743086928,121699,24631
-221.5557403564453,280.41229248046875,468.4947004276657,121699,24631
-204.27694702148438,286.0475769042969,467.41017963198675,121699,24631
-156.5691375732422,284.8849182128906,469.4052750490405,121699,24631
-121.37457275390625,175.75070190429688,455.13059676939474,121699,24631
-90.72683715820312,169.4537353515625,451.4903044048996,121699,24631
-94.12467956542969,179.92709350585938,447.5412225040373,121699,24631
-77.3271255493164,157.27529907226562,451.6671000642611,121699,24631
-91.26519775390625,141.74029541015625,453.9014218615953,121699,24631
-81.33439636230469,140.4684295654297,452.7660816314632,121699,24631
-232.8571319580078,227.28115844726562,472.67586199081074,121699,24631
-133.49090576171875,242.82814025878906,461.4233534860474,121699,24631
-157.62367248535156,229.74490356445312,458.4839675812576,121699,24631
-236.02371215820312,237.19012451171875,458.60419653989527,121699,24631
-167.87637329101562,213.64735412597656,457.36378967480084,121699,24631
-149.1053924560547,239.77557373046875,458.258377793933,121699,24631
-201.68850708007812,248.40338134765625,461.4703699664935,121699,24631
-208.6328125,240.4475555419922,462.68400327458045,121699,24631
-219.4596405029297,215.08154296875,466.37408513182527,121699,24631
-160.87136840820312,239.64706420898438,462.7105220470927,121699,24631
-135.9694366455078,132.56301879882812,450.8716156250921,121699,24631
-176.7720184326172,141.38861083984375,451.87011741324824,121699,24631
-75.19107055664062,92.31495666503906,444.61830029372607,121699,24631
-61.20991134643555,107.76790618896484,442.4959900278072,121699,24631
-190.17555236816406,153.38449096679688,448.03492597829324,121699,24631
-82.66719055175781,232.2475128173828,461.9804010111993,121699,24631
-274.4418029785156,210.20407104492188,467.8335465940961,121699,24631
-246.23666381835938,239.37974548339844,471.24445163765114,121699,24631
-129.5106658935547,112.70004272460938,455.37458010633793,121699,24631
-65.08480072021484,75.53699493408203,448.8122908886363,121699,24631
-110.66778564453125,298.6200256347656,461.29478221634474,121699,24631
-213.98602294921875,344.7667541503906,485.4568558356407,121699,24631
-233.5906524658203,322.66082763671875,519.9700361077834,121699,24631
-205.9342041015625,324.8624267578125,494.8858056033404,121699,24631
-129.06027221679688,288.0171813964844,468.3982868639489,121699,24631
-94.61201477050781,49.258636474609375,447.3411141801722,121699,24631
-178.90968322753906,21.29607391357422,448.9250110044078,121699,24631
